,TICKET_ID,LIBELLE_ENCODED
103694,36104410,1149
103695,36104410,1249
103696,36492380,1148
103697,36492380,912
103698,35551876,1115
103699,35551876,718
103700,35918726,1126
103701,35918726,1090
103702,34627028,1015
103703,36498573,1017
103704,34230705,55
103705,34230705,916
103706,34230705,1135
103707,35822667,915
103708,33884876,28
103709,34450743,936
103710,34450743,613
103711,35449306,753
103712,35449306,613
103713,35764028,28
103714,33263916,327
103715,33473065,341
103716,33837425,1018
103717,33837425,339
103718,34543899,1018
103719,34543899,327
103720,34830770,1099
103721,34830770,339
103722,35296549,571
103723,35296549,1018
103724,36195041,229
103725,36195041,628
103726,36195041,1018
103727,36428497,82
103728,36428497,245
103729,36428497,767
103730,36428497,49
103731,36428497,384
103732,32958797,31
103733,33256794,257
103734,33709030,1072
103735,33943821,1016
103736,33943821,895
103737,34527899,20
103738,34790487,257
103739,35725600,1016
103740,35725600,1018
103741,36176295,1018
103742,36457756,108
103743,36457756,964
103744,33239876,1018
103745,34551762,1018
103746,34982296,795
103747,35292717,1018
103748,35948614,1018
103749,33406033,859
103750,33406033,860
103751,33943092,859
103752,33943092,860
103753,33943092,160
103754,34184673,779
103755,34184673,281
103756,34717602,1162
103757,34717602,859
103758,34717602,860
103759,34717603,1117
103760,35011040,1117
103761,35011040,779
103762,35011040,791
103763,35011040,744
103764,35501161,859
103765,35501161,860
103766,35501161,281
103767,35767961,154
103768,35767961,859
103769,35767961,238
103770,35767961,860
103771,35767961,1204
103772,33143055,1058
103773,33143055,216
103774,33143055,845
103775,33143055,119
103776,33143055,118
103777,33143055,279
103778,33389484,271
103779,33389484,138
103780,33389484,127
103781,33389484,82
103782,33389484,74
103783,33389484,1097
103784,33641827,1117
103785,33641827,27
103786,33641827,155
103787,33641827,238
103788,33641827,1097
103789,34203458,1058
103790,34203458,217
103791,34203458,568
103792,34203458,1121
103793,34203458,1121
103794,34203458,138
103795,34203458,158
103796,34203458,1088
103797,34203458,1098
103798,34811613,303
103799,34811613,155
103800,34811613,238
103801,34811613,1097
103802,35021781,919
103803,35275570,271
103804,35275570,238
103805,35275570,158
103806,35275570,1097
103807,35275570,1097
103808,35688565,138
103809,35688565,158
103810,35688565,1088
103811,36289084,271
103812,36289084,154
103813,36289084,238
103814,36289084,158
103815,33293991,1001
103816,33711314,713
103817,35421799,1133
103818,33198853,277
103819,34679414,27
103820,34969818,906
103821,34236644,1072
103822,35677708,298
103823,33591426,39
103824,33591426,39
103825,33591426,844
103826,33591426,1016
103827,33883634,1100
103828,33883634,1100
103829,33883634,844
103830,35155642,39
103831,35155642,1017
103832,35155642,49
103833,35155642,227
103834,35421670,713
103835,36059310,604
103836,36059310,323
103837,36059310,1151
103838,36059310,1247
103839,36059310,1228
103840,36059310,1198
103841,33239107,82
103842,33239107,74
103843,33239107,69
103844,33787870,1099
103845,34381129,15
103846,35185500,702
103847,35519916,974
103848,36031294,626
103849,33827288,154
103850,35431141,277
103851,35431141,1023
103852,36126466,1017
103853,36126466,1023
103854,33818921,1077
103855,33818921,257
103856,34126121,257
103857,34126121,257
103858,34126121,257
103859,35459464,257
103860,33342321,275
103861,33342321,133
103862,33342321,119
103863,33342321,634
103864,33439407,147
103865,33439407,150
103866,33439407,387
103867,34208031,568
103868,34208031,729
103869,34208031,792
103870,34208031,168
103871,34989885,729
103872,34989885,729
103873,34989885,122
103874,34989885,1227
103875,34989885,908
103876,34989885,125
103877,34989885,123
103878,35286516,300
103879,35286516,636
103880,35286516,837
103881,33246807,766
103882,33246807,1147
103883,33408298,147
103884,33408298,1146
103885,33408298,257
103886,33408298,735
103887,33408298,339
103888,33589526,150
103889,33589526,1048
103890,33589526,746
103891,33608609,611
103892,33608609,1097
103893,33608609,1095
103894,34134142,623
103895,34311112,847
103896,34311112,617
103897,34311112,611
103898,34311112,335
103899,34473820,154
103900,34830995,127
103901,35261581,90
103902,35261581,125
103903,35261581,1099
103904,36458146,147
103905,36458146,154
103906,36458146,227
103907,36458146,339
103908,33589534,729
103909,33589534,708
103910,33908411,217
103911,33908411,43
103912,33908411,45
103913,34125393,217
103914,34125393,46
103915,35681307,729
103916,35840312,115
103917,35840312,822
103918,35840312,1163
103919,35840312,923
103920,33169001,568
103921,33169001,1088
103922,33169001,65
103923,33169001,581
103924,33279193,1165
103925,33279193,1167
103926,33279193,1237
103927,33279193,815
103928,33279193,815
103929,33279193,815
103930,33279193,1202
103931,33279193,1197
103932,34577873,303
103933,34577873,810
103934,34577873,311
103935,34577873,904
103936,34577873,595
103937,34595643,1088
103938,34595643,1135
103939,34830988,1022
103940,35157137,568
103941,35157137,904
103942,35157137,430
103943,35157137,1135
103944,35281980,568
103945,35281980,904
103946,35281980,1135
103947,35570977,1199
103948,35570977,325
103949,35570977,1135
103950,35709866,904
103951,35709866,428
103952,35709866,324
103953,35917538,568
103954,35917538,774
103955,35917538,1193
103956,35917538,900
103957,36311617,904
103958,36311617,325
103959,33608639,1016
103960,34079089,802
103961,34079089,270
103962,34079089,90
103963,34079089,316
103964,34079089,265
103965,34079089,264
103966,33359968,1016
103967,34473808,377
103968,34473808,1016
103969,34912632,365
103970,35217275,1017
103971,35345052,1120
103972,35345052,259
103973,35681302,1016
103974,33589535,1096
103975,33589535,1114
103976,33589535,1016
103977,34473793,514
103978,34473793,1114
103979,34473793,110
103980,35543226,623
103981,35543226,257
103982,35691063,514
103983,35691063,705
103984,35691063,1016
103985,36071614,1129
103986,36071614,1128
103987,36071614,110
103988,34660162,303
103989,34660162,303
103990,34660162,1075
103991,34660162,310
103992,34660162,1122
103993,35420030,1122
103994,35917533,344
103995,35917533,692
103996,35917533,692
103997,35917533,629
103998,32959321,1016
103999,32959321,1099
104000,32959321,1097
104001,35604618,1126
104002,35604618,1126
104003,35604618,708
104004,33481468,155
104005,33481468,138
104006,33481468,1197
104007,35312499,155
104008,35312499,935
104009,33366699,824
104010,34236114,1023
104011,35005217,1235
104012,35005217,1154
104013,35672400,1016
104014,35974562,60
104015,33658140,90
104016,33658140,1088
104017,33658140,633
104018,35147263,895
104019,35147263,46
104020,35754360,1088
104021,33876358,215
104022,33876393,365
104023,34753870,365
104024,35136504,365
104025,36118381,365
104026,35925529,281
104027,35704102,908
104028,33405454,63
104029,33405454,1126
104030,34602555,1100
104031,34602555,1091
104032,34602555,93
104033,34602555,120
104034,36100370,170
104035,36100370,927
104036,36100370,121
104037,36269871,170
104038,36269871,133
104039,36269871,765
104040,33582882,364
104041,33582882,1017
104042,33582882,1016
104043,33582882,744
104044,33582882,1097
104045,33995923,277
104046,33995923,26
104047,33995923,839
104048,33995923,744
104049,33995923,1135
104050,34734298,1017
104051,34734298,571
104052,34734298,1088
104053,34734298,1088
104054,34734298,744
104055,34800665,271
104056,34800665,859
104057,34800665,860
104058,35927357,859
104059,35927357,238
104060,35927357,1088
104061,35927357,255
104062,33075742,1065
104063,33327365,258
104064,33696729,745
104065,35350585,125
104066,35350585,259
104067,36118982,1215
104068,33148829,1120
104069,33148829,257
104070,33148829,609
104071,33148829,763
104072,33148829,1023
104073,33342057,1120
104074,33342057,609
104075,33342057,763
104076,33947934,780
104077,34147861,974
104078,34147861,449
104079,34259175,287
104080,34259175,939
104081,34259175,1185
104082,34866503,155
104083,35036661,572
104084,35036661,727
104085,35036661,276
104086,35264555,257
104087,35907314,808
104088,36250608,331
104089,33106461,1126
104090,33106461,708
104091,33266413,4
104092,34290806,551
104093,35460711,809
104094,35460711,257
104095,35736828,1231
104096,35736828,320
104097,35736828,809
104098,35744267,807
104099,35908448,1111
104100,35908448,742
104101,36073594,210
104102,33249208,1111
104103,33106497,82
104104,33106497,74
104105,33106497,74
104106,34613104,1101
104107,33266506,779
104108,33266506,1097
104109,34219631,1016
104110,35026555,326
104111,35691866,1016
104112,35691866,125
104113,35691866,100
104114,36010073,1016
104115,33902934,745
104116,33902934,795
104117,33902934,916
104118,34616281,745
104119,34616281,795
104120,33653454,158
104121,34298295,729
104122,34298295,903
104123,34801951,568
104124,35171955,155
104125,35171955,1230
104126,36311023,1148
104127,36311023,382
104128,36311023,611
104129,36311023,766
104130,36311023,381
104131,36311023,602
104132,36311023,753
104133,36311023,342
104134,36311023,1147
104135,33655345,702
104136,33655345,139
104137,33655345,139
104138,33763141,157
104139,34531927,586
104140,34531927,157
104141,34531927,139
104142,35101773,157
104143,35127413,1016
104144,36048905,139
104145,36048905,157
104146,32995766,768
104147,32995766,33
104148,33600361,1065
104149,33600361,238
104150,33600361,804
104151,33710256,140
104152,33710256,825
104153,34408804,1126
104154,34408804,522
104155,34408804,1065
104156,34408804,238
104157,34408804,33
104158,34408805,956
104159,34966087,1065
104160,34966087,343
104161,35338652,877
104162,35338652,1065
104163,35338652,238
104164,35583840,238
104165,35583840,325
104166,35931864,768
104167,35931864,399
104168,33161965,349
104169,33161965,27
104170,33161965,322
104171,33161965,848
104172,34314133,386
104173,34314133,311
104174,34314133,349
104175,34533566,729
104176,34533566,595
104177,34533566,597
104178,35595909,386
104179,35595909,1053
104180,35595931,310
104181,35595931,310
104182,35595931,325
104183,35595931,627
104184,33149242,833
104185,33149242,1088
104186,33149242,1135
104187,33667283,1088
104188,34201002,1088
104189,34398221,729
104190,34398221,845
104191,34807019,842
104192,34807019,718
104193,34807019,1135
104194,35039742,849
104195,33352815,261
104196,33352815,82
104197,34867200,261
104198,34867200,1133
104199,34867200,713
104200,35010106,713
104201,35520271,261
104202,33033694,593
104203,33033694,593
104204,34398249,121
104205,34398249,123
104206,34904728,624
104207,34904728,625
104208,35327337,125
104209,34969059,1147
104210,35739107,599
104211,35739107,246
104212,35739107,242
104213,35739107,240
104214,35739107,243
104215,35969560,281
104216,33467396,257
104217,33467396,634
104218,33467396,803
104219,34793488,257
104220,34793488,634
104221,35146334,257
104222,35146334,281
104223,36480955,1120
104224,36480955,1098
104225,36480955,1069
104226,36480955,1135
104227,33086723,509
104228,34130058,509
104229,34441879,145
104230,35270258,509
104231,35270258,805
104232,36505329,145
104233,36505329,509
104234,32998363,257
104235,33185066,257
104236,33405383,549
104237,33405383,433
104238,33924640,257
104239,33924640,368
104240,34368432,257
104241,34837704,257
104242,34837704,123
104243,33283794,257
104244,33283794,259
104245,33476800,147
104246,34322943,729
104247,34322943,259
104248,36269345,257
104249,36269345,211
104250,36269345,259
104251,34796830,867
104252,35829497,805
104253,36187047,1164
104254,36187047,805
104255,33696964,904
104256,33696964,780
104257,33781151,1047
104258,33781151,703
104259,34052548,703
104260,34052548,15
104261,35077557,779
104262,35077557,909
104263,35077557,32
104264,36092431,16
104265,36092431,703
104266,36092432,53
104267,36092432,810
104268,36092432,54
104269,36092432,779
104270,35374519,887
104271,35374519,257
104272,32994839,1204
104273,34791882,169
104274,34791882,1088
104275,34791882,116
104276,35478676,1016
104277,35478676,773
104278,35478676,1088
104279,36297033,1016
104280,33752923,1165
104281,33752923,281
104282,33752923,123
104283,34354523,1058
104284,34354523,17
104285,34354523,842
104286,34354523,1257
104287,34354523,172
104288,35097777,121
104289,35097777,601
104290,35097777,1069
104291,35097777,123
104292,35631686,203
104293,35631686,310
104294,35631686,596
104295,36173469,271
104296,34313413,350
104297,34714919,1088
104298,34918711,298
104299,35702011,1088
104300,36146994,956
104301,36146994,821
104302,34177323,865
104303,34177323,1135
104304,33147230,1153
104305,33147230,1231
104306,33147230,310
104307,33147230,1219
104308,33147230,597
104309,33459074,61
104310,33459074,1098
104311,36445644,1
104312,36445644,275
104313,36445644,310
104314,36445644,953
104315,33796843,602
104316,33796843,310
104317,33796843,904
104318,34302211,257
104319,34302211,746
104320,34302211,391
104321,34549592,568
104322,34549592,602
104323,34549592,904
104324,34549592,597
104325,35317395,904
104326,35317395,125
104327,35434474,63
104328,35434474,904
104329,36094704,379
104330,36094704,907
104331,36094704,769
104332,36463129,779
104333,36463129,769
104334,36463129,316
104335,34467245,93
104336,34467245,900
104337,34467245,600
104338,34467245,600
104339,35911598,598
104340,33673103,364
104341,33673103,1054
104342,34797656,392
104343,33000317,990
104344,33000317,998
104345,33000317,257
104346,33000317,582
104347,33287807,1129
104348,33287807,120
104349,33287807,594
104350,33386923,121
104351,33386923,124
104352,33386923,124
104353,33386923,123
104354,33386923,123
104355,33688328,611
104356,33688328,602
104357,35031810,601
104358,35031810,598
104359,35031810,598
104360,33027279,1100
104361,33206725,1100
104362,33206725,281
104363,33366327,1103
104364,33671178,1129
104365,34390230,1135
104366,34526651,304
104367,35105458,1135
104368,35392571,372
104369,36191413,1103
104370,33241096,269
104371,33241096,374
104372,33241096,1071
104373,33241096,780
104374,33241096,780
104375,33688421,1088
104376,33688421,780
104377,34154896,779
104378,34154896,596
104379,34154896,596
104380,34318498,779
104381,34731082,121
104382,34731082,121
104383,34731082,133
104384,34731082,779
104385,34885426,269
104386,34885426,779
104387,35168853,269
104388,35168853,121
104389,35756871,92
104390,35756871,779
104391,35756871,93
104392,35756871,44
104393,36134243,779
104394,36134243,93
104395,36467820,779
104396,36467820,779
104397,36467820,88
104398,33925836,1177
104399,33925836,365
104400,34337906,378
104401,34337906,73
104402,35083037,32
104403,35576708,378
104404,35949289,81
104405,35949289,365
104406,32976381,303
104407,33079771,303
104408,33079771,825
104409,33295429,303
104410,33408060,303
104411,34047127,303
104412,34047127,303
104413,34047127,365
104414,34047127,365
104415,34160636,1117
104416,34312284,303
104417,34515160,303
104418,34515160,365
104419,34835874,303
104420,35689066,165
104421,35689066,1099
104422,35931894,165
104423,33174221,1036
104424,35056147,1101
104425,35056147,1101
104426,35056147,125
104427,35056147,61
104428,35056147,1036
104429,35056147,596
104430,35056147,123
104431,35935940,1101
104432,35935940,1101
104433,35935940,570
104434,35935940,606
104435,33279989,568
104436,34189269,124
104437,34561888,568
104438,34988157,1199
104439,33551430,654
104440,33551430,354
104441,33940526,845
104442,33940526,12
104443,33940526,13
104444,36007129,735
104445,32992433,1068
104446,34545616,157
104447,36318978,82
104448,33659065,596
104449,33659065,600
104450,33659065,598
104451,35029700,115
104452,35029700,747
104453,35273570,1091
104454,33084572,365
104455,33581329,4
104456,34000006,310
104457,34199108,365
104458,34199108,365
104459,34449797,170
104460,35089854,430
104461,35145164,430
104462,35267431,102
104463,35564262,377
104464,34047963,800
104465,34047963,1016
104466,34047963,1000
104467,34047963,756
104468,34047963,257
104469,34047963,1195
104470,34047963,811
104471,35617983,821
104472,35617983,1054
104473,35617983,922
104474,35617983,26
104475,33905850,278
104476,33905850,1122
104477,34075441,802
104478,34857223,810
104479,35292835,1122
104480,33079627,582
104481,33079627,1095
104482,33223809,275
104483,33347400,1098
104484,33347400,579
104485,33525716,275
104486,33707423,261
104487,33707423,1240
104488,33707423,598
104489,33984725,275
104490,34244666,261
104491,34244666,39
104492,34244666,49
104493,34435965,729
104494,34435965,275
104495,34622940,261
104496,34622940,568
104497,34622940,729
104498,34774489,568
104499,35195832,1137
104500,35331016,275
104501,35490372,275
104502,35733660,1098
104503,35906170,275
104504,36110640,275
104505,35277628,101
104506,35914549,143
104507,33307822,504
104508,33307822,805
104509,33627430,147
104510,34412196,147
104511,34412197,154
104512,34412197,138
104513,34716304,257
104514,34809598,126
104515,34809598,718
104516,35584806,324
104517,35999269,257
104518,33060768,311
104519,33760981,348
104520,33990370,311
104521,34429482,457
104522,34429482,1099
104523,34735869,939
104524,35474360,1126
104525,35474360,157
104526,33206911,368
104527,35485176,444
104528,33012366,257
104529,33405088,1126
104530,33524422,1126
104531,33524422,108
104532,33524422,779
104533,33594743,1136
104534,33594743,1126
104535,33594743,814
104536,33689462,296
104537,33785365,90
104538,34266115,31
104539,33431349,153
104540,33431349,919
104541,33431349,1097
104542,33914043,153
104543,33914043,1103
104544,33914043,1129
104545,33914043,326
104546,34336436,919
104547,34336436,919
104548,34336436,326
104549,34743300,1096
104550,34743300,153
104551,34743300,919
104552,34743300,1097
104553,35149310,153
104554,35149310,919
104555,35149310,298
104556,35305320,326
104557,35354246,1102
104558,35566218,1103
104559,35566218,324
104560,35704319,919
104561,35704319,326
104562,36042285,919
104563,36042285,326
104564,33204014,299
104565,33510160,299
104566,33510160,257
104567,34209400,299
104568,35192698,125
104569,35192698,257
104570,35192698,281
104571,33851630,1122
104572,34260117,1122
104573,34662414,11
104574,35038007,1087
104575,35038007,1122
104576,35583171,1122
104577,35639858,1122
104578,33175798,611
104579,33175798,634
104580,33454102,1112
104581,33454102,1097
104582,34556037,126
104583,34556037,599
104584,34556037,705
104585,34556037,595
104586,34556037,634
104587,34556037,123
104588,35003760,125
104589,35083724,300
104590,35083724,281
104591,35083724,1069
104592,35634217,44
104593,35634217,634
104594,33367419,155
104595,33367419,773
104596,33367419,74
104597,33367419,69
104598,33367419,67
104599,34227460,155
104600,34227460,71
104601,35239861,155
104602,33260093,27
104603,33260093,310
104604,34573589,303
104605,34573589,27
104606,34761570,304
104607,34761570,303
104608,35226457,304
104609,35820832,1122
104610,33062021,1060
104611,34004579,596
104612,34341343,261
104613,34341343,597
104614,35024950,601
104615,35163977,1029
104616,35545424,125
104617,35996162,568
104618,32993985,886
104619,33791936,379
104620,33791936,341
104621,33791936,804
104622,34406596,568
104623,34406596,17
104624,34406596,751
104625,34568108,845
104626,34568108,845
104627,34568108,717
104628,34661703,568
104629,34661703,341
104630,34661703,804
104631,35277961,588
104632,35277961,49
104633,36296680,287
104634,36296680,257
104635,32945185,693
104636,32945185,791
104637,33306923,636
104638,33306923,82
104639,33306923,69
104640,33306923,67
104641,33901669,702
104642,33901669,720
104643,33901669,721
104644,33901669,780
104645,34070821,74
104646,34070821,69
104647,34070821,67
104648,34070821,65
104649,34148505,304
104650,34148505,721
104651,34352046,299
104652,34352046,266
104653,35101523,836
104654,35101523,707
104655,35302465,836
104656,35988289,104
104657,35988289,576
104658,36392883,218
104659,36392883,909
104660,36392883,82
104661,36392883,82
104662,36392883,69
104663,36392883,67
104664,33843862,971
104665,35805278,39
104666,35805278,1249
104667,35805278,854
104668,35805278,855
104669,35805278,852
104670,35920988,294
104671,32942094,46
104672,34900984,271
104673,33287797,953
104674,33287797,779
104675,33287797,779
104676,33287797,363
104677,33287797,595
104678,33379336,217
104679,33379336,713
104680,33379336,1072
104681,34405741,729
104682,34405741,779
104683,33174990,1092
104684,33174990,773
104685,33174990,769
104686,33174990,1097
104687,34087894,769
104688,34087894,747
104689,33756371,12
104690,34434546,1069
104691,34552654,1069
104692,35290225,277
104693,35290225,721
104694,35290225,1122
104695,35290225,257
104696,35709654,1090
104697,35709654,1122
104698,33491949,920
104699,33491949,1088
104700,35152221,545
104701,35152221,215
104702,35152221,917
104703,35152221,1088
104704,33204187,271
104705,33204187,270
104706,33355624,424
104707,33649060,272
104708,33922730,1103
104709,33922730,1102
104710,34193102,779
104711,34193102,594
104712,34331311,1102
104713,34331311,271
104714,34331311,271
104715,34744486,303
104716,35174415,1019
104717,35174415,598
104718,35371608,271
104719,35371608,257
104720,35371608,296
104721,36052615,692
104722,36052615,1176
104723,36052615,634
104724,36161335,1103
104725,36161335,1019
104726,34009848,636
104727,34372093,1105
104728,34372093,1204
104729,34372093,566
104730,34372093,282
104731,35005829,908
104732,35005832,912
104733,36260423,812
104734,36260423,807
104735,33385522,74
104736,33385522,71
104737,33587362,1191
104738,33922842,416
104739,33922842,719
104740,33922842,451
104741,33922842,633
104742,33038210,14
104743,33038210,918
104744,33038210,857
104745,33038210,257
104746,33038210,794
104747,33038210,7
104748,33191108,90
104749,33191108,257
104750,33191108,848
104751,33682234,1233
104752,33682234,257
104753,33963988,1047
104754,33963988,961
104755,33963988,825
104756,33963988,1184
104757,34575554,11
104758,34575554,956
104759,34575554,439
104760,34575554,298
104761,34912144,544
104762,34912144,930
104763,34912144,636
104764,34912144,805
104765,35296469,138
104766,35296469,636
104767,35296469,257
104768,35296469,257
104769,35296469,7
104770,35296469,805
104771,35866360,150
104772,35866360,108
104773,35866360,837
104774,35866360,257
104775,35866360,633
104776,35866360,7
104777,36326684,238
104778,36326684,636
104779,36326684,257
104780,36326684,281
104781,33210172,1099
104782,33663031,1099
104783,33898363,150
104784,34051990,779
104785,34320091,779
104786,34320091,779
104787,35098643,1099
104788,34811802,905
104789,34811802,207
104790,33045620,1123
104791,33045620,779
104792,33061622,779
104793,33061622,51
104794,33249988,779
104795,33249988,118
104796,33428367,779
104797,33428367,1099
104798,33428367,1097
104799,33665447,779
104800,33665447,1123
104801,33665447,1012
104802,33920026,339
104803,34219096,779
104804,34219096,595
104805,34407568,779
104806,34407568,1230
104807,34407568,826
104808,34407568,375
104809,34513696,303
104810,34513696,779
104811,34513696,1230
104812,34513696,339
104813,35036457,1133
104814,35036457,779
104815,35036457,779
104816,35036457,1123
104817,35485837,779
104818,35485837,390
104819,35485837,324
104820,35606835,779
104821,35606835,1123
104822,35606835,1029
104823,35761045,306
104824,35761045,353
104825,35761045,367
104826,35832305,236
104827,35832305,779
104828,35967076,779
104829,35967076,227
104830,36232159,779
104831,36232159,339
104832,32966389,319
104833,32966389,343
104834,34528919,1129
104835,34528919,365
104836,36141351,568
104837,36141351,304
104838,36141351,304
104839,36141351,303
104840,36141351,610
104841,33583762,32
104842,34258847,807
104843,34578878,640
104844,34578878,1174
104845,34578878,1072
104846,34913731,974
104847,34913731,1191
104848,34913731,813
104849,36262789,813
104850,33167252,1040
104851,33167252,1039
104852,33537886,351
104853,33537886,327
104854,33537886,339
104855,33597122,984
104856,33597122,951
104857,33597122,7
104858,33899163,82
104859,33899163,82
104860,33899163,74
104861,33899163,74
104862,33899163,769
104863,33899163,769
104864,33899163,897
104865,33899163,898
104866,33899163,898
104867,33899163,900
104868,33899163,900
104869,33899163,900
104870,33899163,896
104871,33899163,896
104872,33899163,896
104873,33899163,896
104874,33899163,896
104875,34255312,257
104876,34446369,729
104877,34446369,655
104878,34446369,257
104879,34446369,281
104880,34734334,347
104881,34734334,1017
104882,34734334,956
104883,34734334,327
104884,34734334,281
104885,34734334,7
104886,34734334,897
104887,34734334,898
104888,34734334,899
104889,34734334,900
104890,34734334,901
104891,34734334,901
104892,34734334,896
104893,34734334,896
104894,35279830,1117
104895,35279830,257
104896,35279830,7
104897,36091958,63
104898,36091958,63
104899,36091958,130
104900,36091958,69
104901,36091958,69
104902,36091958,257
104903,36091958,281
104904,36091958,7
104905,36091958,897
104906,36091958,898
104907,36091958,899
104908,36091958,901
104909,36091958,896
104910,36091958,896
104911,36406396,1117
104912,36406396,380
104913,36406396,1017
104914,36406396,311
104915,36406396,281
104916,36406396,7
104917,36406396,897
104918,36406396,897
104919,36406396,897
104920,36406396,897
104921,36406396,898
104922,36406396,898
104923,36406396,898
104924,36406396,898
104925,36406396,899
104926,36406396,899
104927,36406396,899
104928,36406396,899
104929,36406396,900
104930,36406396,900
104931,36406396,900
104932,36406396,900
104933,36406396,901
104934,36406396,901
104935,36406396,901
104936,36406396,901
104937,36406396,896
104938,36406396,896
104939,36406396,896
104940,36406396,896
104941,32967167,965
104942,33241775,906
104943,33241775,597
104944,33642379,887
104945,33765159,442
104946,33765159,510
104947,34004007,810
104948,34004007,961
104949,34004007,620
104950,34335407,1123
104951,34335407,633
104952,34335408,160
104953,34569512,640
104954,34569512,702
104955,34970391,257
104956,34970391,44
104957,35028642,887
104958,35028642,281
104959,35028642,1202
104960,35137422,109
104961,35137422,439
104962,35338868,269
104963,35338868,270
104964,35338868,856
104965,35426577,906
104966,35565983,720
104967,35632821,1127
104968,35632821,919
104969,35989235,107
104970,35989235,427
104971,34180406,257
104972,34180406,1099
104973,35664699,257
104974,33475100,1193
104975,33475100,1099
104976,34545479,1221
104977,35263470,259
104978,35263470,1098
104979,33015604,379
104980,33015604,593
104981,35524371,129
104982,35524371,373
104983,36034958,138
104984,33154481,1096
104985,33154481,904
104986,33154481,201
104987,33154482,116
104988,34960233,829
104989,34960233,1023
104990,35360240,1231
104991,35360240,13
104992,35360240,1017
104993,35360240,821
104994,35360240,282
104995,33100801,1195
104996,33100801,52
104997,33100801,1009
104998,34936516,729
104999,34936516,170
105000,34936516,938
105001,34936516,46
105002,34936516,1202
105003,34936516,1248
105004,34936516,100
105005,36398902,1002
105006,36398902,1184
105007,33083853,365
105008,33083853,581
105009,33180660,365
105010,33238313,74
105011,33238313,67
105012,33238313,71
105013,33238313,365
105014,33584152,365
105015,33584152,365
105016,33818939,365
105017,33966862,150
105018,33966862,1048
105019,33966862,1075
105020,33966862,779
105021,33966862,157
105022,34429767,586
105023,34429767,587
105024,34429767,585
105025,34429767,157
105026,34477011,365
105027,35126193,109
105028,35126193,157
105029,35445851,365
105030,35943372,150
105031,35943372,596
105032,35943372,597
105033,36461505,1112
105034,36461505,150
105035,36461505,365
105036,33877969,823
105037,34387279,729
105038,34387279,596
105039,34387279,595
105040,34727298,109
105041,35675618,597
105042,35877789,1169
105043,36013285,110
105044,36013285,1174
105045,33783107,1077
105046,36417389,1077
105047,36493427,1080
105048,33602208,121
105049,33602208,120
105050,33602209,1096
105051,35136037,125
105052,35136037,121
105053,35959688,1096
105054,36130775,121
105055,33523011,1230
105056,33523011,32
105057,33409119,281
105058,33409119,1192
105059,33409124,1180
105060,33964045,908
105061,33964045,33
105062,33964045,31
105063,34859309,1222
105064,34859309,948
105065,35046845,281
105066,35457196,125
105067,35457196,597
105068,35718694,545
105069,35718694,125
105070,36139903,906
105071,36406381,906
105072,36495885,545
105073,36495885,1222
105074,36495885,125
105075,35051770,84
105076,35051770,84
105077,35051770,1232
105078,35051770,1230
105079,35051770,281
105080,35051770,1197
105081,33094477,1118
105082,33094477,1126
105083,33094477,275
105084,33094477,316
105085,33466725,1117
105086,33466725,1108
105087,33466725,319
105088,33466725,276
105089,33668895,1047
105090,33668895,703
105091,34061228,303
105092,34061228,275
105093,34061228,916
105094,34061228,49
105095,34061228,298
105096,34498235,1108
105097,34498235,298
105098,35051811,636
105099,35051812,1020
105100,35051812,298
105101,35077401,1213
105102,35077401,1199
105103,35077401,1248
105104,35990446,1108
105105,35990446,14
105106,35990446,1
105107,35990446,275
105108,35990446,916
105109,35990446,309
105110,35990446,886
105111,36434301,1108
105112,36434301,311
105113,36434301,1135
105114,33105408,1126
105115,33105408,92
105116,33105408,720
105117,33105408,138
105118,33105408,88
105119,33105408,721
105120,33105408,45
105121,33105408,633
105122,33998613,1195
105123,34562174,1191
105124,35801318,789
105125,35801318,298
105126,35801319,1184
105127,35907148,257
105128,36208546,990
105129,36208546,888
105130,34180408,1105
105131,34180408,1088
105132,34180408,504
105133,35253847,1126
105134,35253847,810
105135,35253847,952
105136,35253847,504
105137,36128319,1105
105138,36128319,504
105139,36128319,765
105140,34519017,1016
105141,35498245,8
105142,35787133,742
105143,36032816,154
105144,36032816,277
105145,36505706,1016
105146,32990283,1111
105147,33400723,1122
105148,33542550,1096
105149,33837829,1116
105150,33837829,1097
105151,34403909,1256
105152,34403909,845
105153,34403909,845
105154,34575822,12
105155,35015007,1088
105156,35073301,115
105157,35073301,911
105158,35073301,598
105159,35561270,1122
105160,35780000,215
105161,35780000,623
105162,36174256,45
105163,36246324,576
105164,36246324,229
105165,33372554,386
105166,33729528,702
105167,34354833,27
105168,32944662,589
105169,32944662,1045
105170,32944662,827
105171,32944662,580
105172,32944662,582
105173,32944662,296
105174,32944662,296
105175,32944662,388
105176,32944662,721
105177,32944662,721
105178,32944662,825
105179,32944662,1068
105180,32944662,227
105181,32944662,581
105182,33063113,591
105183,33063113,1126
105184,33063113,1126
105185,33063113,1125
105186,33063113,455
105187,33250554,1126
105188,33250554,704
105189,33250554,589
105190,33250554,299
105191,33250554,830
105192,33250554,1137
105193,33250554,1138
105194,33250554,831
105195,33250554,127
105196,33250554,296
105197,33250554,825
105198,33250554,387
105199,33250554,595
105200,33250554,597
105201,33250554,581
105202,33250554,598
105203,33438427,1126
105204,33438427,860
105205,33438427,296
105206,33438427,227
